comment,label,score
the female fan at the end was a way better translator than the pink hair guy,POSITIVE,0.9465155005455017
45043 Na I felt bad for that girl bro,NEGATIVE,0.998845100402832
China is very safe and its people are very friendly The internet supported by 5G technology has extended its coverage to rural areas You are welcome to travel to China,POSITIVE,0.9989007711410522
10947 fun fact China actually is taught English in school and a majority of the Chinese people know English What youre experiencing is a cultural shock from them and confusion they might not have ever seen someone not Chinese come out with a big camera and cause people to follow them you know what I mean,POSITIVE,0.9969837069511414
Bro underestimated his popularity in China bro was constantly swarmed,NEGATIVE,0.9915332198143005
The aerial photos of this trip to China especially the trip to Chongqing are so beautiful thumbs up,POSITIVE,0.9998352527618408
You know the Chinese century is here when Ishowpeed sing neige song in China with Chinese lol W China,POSITIVE,0.6499869227409363
FIRE THE PINK HAIR GUY,NEGATIVE,0.9596959352493286
022 bro broke character,NEGATIVE,0.9937840700149536
433 Get off the car 1055 KFC 1912 Top Toy 3834 Marriage Market 5029 5916 Get on the car and off 10439 dumplingsteamed soup dumplings 11214 ramen 12510 red packet 12811 saxophone of Sunshine rainbow white pony 13233 13939 Get on the car and off 14043 Giving away money from fans 14622 Gym room 15214 21324 Table tennis contest 21920 22435 Kung fu test 22441 23103 Lion dance 23116 24248 Basketball 24814 Hotpot 25514 25551 crazy kids 30414 End hotpot 30422 30744 Chinese opera 31202 32418 Get on the car and off 32753 sb taking wedding photos 33014 Sunshine rainbow white pony 33302 first china backflip 34416 kick the football 35000 run 35522 43158 bus 43214 44117 car 44250 50708 temple 50741 51138 car 51711 icecream 52702 53451 taxi 54456 cat 54555 haircut 55325 watermelon 55856 60144 car 60348 37million 60449 car,NEGATIVE,0.9813993573188782
China is the future just look his people and culture A real example of a good state and economy,POSITIVE,0.999816358089447
54046 thats how Chinese people treat tourist respect,POSITIVE,0.9973087310791016
l4e I never heard of him,NEGATIVE,0.8567376732826233
Why do you call him Hyperthyroidism Brother You know what it makes sense,NEGATIVE,0.9779052138328552
Hello sirmay I ask hows life like in Germany I may go there in future,POSITIVE,0.9947574138641357
xiaozhan258 well you are right but it depends on which job you are working at,POSITIVE,0.9774133563041687
SleepyAlexOo hi Well life in Germany is ok but right now we have a lot of problems eg the financial situation safety apartment search etc But we voted a new government and we have to see how it turns out but overall life here is not bad How is it in your country,POSITIVE,0.9911462664604187
xiaozhan258 which jobs are good paid in China,POSITIVE,0.9699510335922241
BlackmythWukong24 finance job,NEGATIVE,0.9293249249458313
HenryTompkins then tell me how China is,POSITIVE,0.9853428602218628
BlackmythWukong24 sry bro i dont know why that i cant reply u my replies will automatical delete,NEGATIVE,0.9995681643486023
BlackmythWukong24 For some reason like economic goes down jobs salary etc young people here are not like western its like national ism i was scary for this circumstances they are hatred of each other even ey own people its not safety for you weather you believe or not im Chinese Gen Z im telling u the truth cuz this is ive been through now of course im happy to see you move to here but just mark my word when u move here for living some time sry for that English,NEGATIVE,0.861605703830719
HenryTompkins is it about the pressure on Chinese society,POSITIVE,0.9477686285972595
HenryTompkins no need for apologizing about english Well I know that China faces economical problems jobs salary because of the trade war But I didnt know that they hate each other Is that true or did you want to write something different I only want to live in a country where I can live in peace The criminality here in Germany is insane,NEGATIVE,0.9892950654029846
UpgradedTitanTVMan67 yes buddy from everywhere the gov population salary depreciation young people need something to blame they cant blame the gov so they blame the issue towards elsewhere like foreigner businessman somebody who live better than u young people believe that only commun ism can bring us out of problem,NEGATIVE,0.9927512407302856
BlackmythWukong24 im not tryna say different China is safer than other countries on criminality but i cant guarantee u when the society collapse its not safety for anyone its not far away for todays China when the people cant tolerate the poor salary and working long hours its the time,NEGATIVE,0.9936999082565308
HenryTompkins that sounds terrible The same thing happens here in Germany whole Europe because of the migration politics and I am scared that far right people like AH come back I dont know how bad it is I am doing a lot of research about China because I dont believe everything what the medias say but I have the feeling that Germany is sadly moving back to 1933 what I dont hope It seems like that every country has problems,NEGATIVE,0.9988551139831543
BlackmythWukong24 This buddy is telling the truth but not all if u r foreigner u r absolutely safe in China Societys hierarchy is an issue in China but as a foreigner u dont have such thing to worry about And because of the Confucian culture in China most of them are welcome and kind,POSITIVE,0.9972473978996277
BlackmythWukong24 the fastest and easiest job Ull get is language teacher and if u skilled at teaching High salary no doubt man,NEGATIVE,0.9632043242454529
I am chinese I was in Germany for years Its more interesting and safer to live in china I support your idea because i know these two countries very well Das Leben in Deutschland ist etwas langweilig,POSITIVE,0.9863747358322144
xiaorenli6978 I think the reason why Germany seems boring is because the constructed culture of the NSDAP USA wiped out a clear lineage between the christianlatin culture and our profile nowadays Germany evolved into something like a framework like the USA Am half german half chinese,NEGATIVE,0.9995478987693787
BlackmythWukong24 safety is a problem but a German from Koblenz told me its safe there I think every country is suffering from past covid and China changed economic development plans from focus on the speed of economic growth to quality development so its kinda slow down compared to earlier days but we always welcome skilled and educated friendly foreigners I think you will be paid well work hereand its very safe here,POSITIVE,0.9788097739219666
BlackmythWukong24 English teachers are well paid,POSITIVE,0.9955770969390869
HenryTompkins So what You must have never been here,NEGATIVE,0.9942845702171326
TinaTT327 whatever,NEGATIVE,0.9838764071464539
TinaTT327 okay so i already said u cant represent most of chinese tho,NEGATIVE,0.9325058460235596
Bro language issues are a real headache,NEGATIVE,0.9993870258331299
BlackmythWukong24 No country is perfect its important to view things rationally Some people like to highlight the positive aspects of their own country while others focus on the negative Thats why there are endless debates in the comment sections Some might have been influenced by Western propaganda and become doomsayers about societal collapse like the person you mentioned earlier But it cant be denied that young people today are under a lot of pressure after all with a large population competition is relatively fierce However how to relieve that pressure depends on oneself And as for harboring hatred towards others it might be because theyve experienced bullying in school or other issues that left psychological scars Also getting out of difficult situations mostly relies on oneself Good job positions have to be fought for by oneself right In every country,NEGATIVE,0.6030372977256775
HenryTompkins Which country are you from,NEGATIVE,0.5463965535163879
but bad government,NEGATIVE,0.9976584911346436
EmmaZzz8964 ur brainwashed too deep son,NEGATIVE,0.997728168964386
EmmaZzz8964 ur brainwashed too deep son,NEGATIVE,0.997728168964386
EmmaZzz8964 Still better than yours Im sure,POSITIVE,0.9981406927108765
EmmaZzz8964 god bless u,POSITIVE,0.9930388331413269
EmmaZzz8964 14 billion Chinese likes the government dear,POSITIVE,0.9815658330917358
EmmaZzz8964 China is such a huge country its inevitable that therell be problems But honestly I think theyre doing pretty well already Most regular folks dont really pay attention to what the governments up to When it comes to poverty theyve managed to make most peoples lives decent enough to be happy,NEGATIVE,0.9732224345207214
thank you India nicetoo,POSITIVE,0.9997296929359436
JoBloJo nahthey apparently changed their way later onthat way of talking can build Speed really bad impression to China,NEGATIVE,0.9992178678512573
Obviously you dont need to remind them because Wang Jiaer has already reminded them,NEGATIVE,0.9882539510726929
JoBloJo really You think its ok to yell F off to fans for no reason Its that heavy of a word choice,NEGATIVE,0.9972767233848572
JoBloJo say more to your mother,POSITIVE,0.9901037812232971
JoBloJo,POSITIVE,0.8770766854286194
jakes750 you cared to comment Get a life,POSITIVE,0.9806481003761292
jakes750 who asked for yours Mind your own business kiddo,NEGATIVE,0.9822255373001099
Kpop is life MULTIFANDOM IS LIFE TOO how ironic of u telling me to get a life,NEGATIVE,0.9925633072853088
nah hes wrong it literally means move aside,NEGATIVE,0.9961392283439636
sixtystrawberries as a Chinese I can literally tell you that rang kai is very rude,NEGATIVE,0.9995437264442444
ye im also half chinese and speak fluently its rude but not like gtfo my way,NEGATIVE,0.9497837424278259
you need to respect the people there rightIf a famous Asian YouTuber that you dont know streaming in your country and say get out of the way in very rude way to you in the street How would you feel,NEGATIVE,0.9924396276473999
Rang kai is heavy in tone But crowded like that bodyguards is totally appropriate to say it,NEGATIVE,0.8521501421928406
g1i literally means get out of my way which you only hear in cities with rude people like nyc,NEGATIVE,0.9860082268714905
sixtystrawberries and its rude No polite person says that to a stranger its basically looking for a fight Its basically barging into someone saying Move it,NEGATIVE,0.9995619654655457
Probably the Pink hair guy since he was with them all the time and didnt correct them until they met up with Jackson Wang,NEGATIVE,0.9914271831512451
but basically we dont use it unless ppl are standing in the way without any moving even knowing theyre blocking Still a great difference sixtystrawberries,NEGATIVE,0.9966772794723511
You speak rangkai to someone you dont knowthat means your ready for a fight,NEGATIVE,0.8877633213996887
jakes750 yeah Jackson mentioned that 15224,POSITIVE,0.5101410746574402
sixtystrawberries go out,POSITIVE,0.9523393511772156
jakes750 nobody said this to you lil bro Its like saying why why this movie is made nobody asked like you know all the movies in in existence,NEGATIVE,0.9941278696060181
jakes750 have you heard of When in Rome Do as the Romans do,POSITIVE,0.9385630488395691
Thank for explaning it,POSITIVE,0.9996721744537354
You can just say SORRY end of the story for sure,NEGATIVE,0.9997273087501526
Not just the words Speeds bodyguards are soooooo rude,NEGATIVE,0.9992055296897888
notyours654 meanmean,NEGATIVE,0.9924505352973938
NGL speed hired a good strong bodyguards Even though China is a clam and beautiful place Mad respect for the bodyguards and the Chinese people They didnt even attack speed,POSITIVE,0.9844553470611572
The very opposite of india pakistan and bangladesh,NEGATIVE,0.9844126105308533
Bro learned india from reels I am from rural area of India and i am using unlimited 5g internet from last 25 years in just about 45 per monthhope this helps you easternhelder,POSITIVE,0.9398832321166992
I visited India cant even send massages,NEGATIVE,0.9921789169311523
theneetnibba9423 5G,NEGATIVE,0.9524521231651306
Nahh he just talks too fast and him being american with the accent,NEGATIVE,0.9994235038757324
Yes our English course is almost at the same level as ChineseBut there are still many people who learn badly enough such as me,NEGATIVE,0.9967503547668457
i studied english in a chinese school for over a decade and considered myself spoke better english than most chinese citizens but I still had a hard time figured out what people were saying when i first I moved to the states,NEGATIVE,0.9984267950057983
Teaching English does not mean that students can learn it My English is very poor although I have studied English for 12 years,NEGATIVE,0.9986764788627625
Thats only mainly in Shanghai and other big tech cities go for exemple in Beijing which is a more traditional city and barely anyone speaks English there,NEGATIVE,0.9987447261810303
and it is British English,POSITIVE,0.9984869956970215
He went to tourist attractions If hes around CBD things will be much better,NEGATIVE,0.9970791339874268
Maskaguy7903 better than xqcL lol,POSITIVE,0.9963494539260864
The younger generation in China has been learning English since primary school However the training mainly focuses on listening and reading so many Chinese people struggle with speaking English even though they can read it well,POSITIVE,0.9466858506202698
Maskaguy7903 Speeds black folks in a very polite and respectful way accent is pretty strong,POSITIVE,0.9997665286064148
not really other Asian countries were much more crazy Considering Chinas population it wasnt bad at all,NEGATIVE,0.784455418586731
instaves true but China is also way more civil than Southeast Asia,POSITIVE,0.9771022200584412
Cause the cntiktok also has his video,POSITIVE,0.7492530941963196
instaves Since its a workday most people finish up by 6 pm,NEGATIVE,0.972987174987793
raspberryhibiscus Im chinese but I think you think too highly of China Chinese too much,NEGATIVE,0.9988551139831543
zhanghua1998 yup they are glazing too much,NEGATIVE,0.9993442893028259
instaves Everyone can see that Chinese fans are more respectful peaceful wellmannered and wellbehaved compared to other countries fans,NEGATIVE,0.8003226518630981
I am not a fans but still alway want to see him in China so can compare,POSITIVE,0.9966788291931152
How many translators were there because I saw orange only,NEGATIVE,0.9981403350830078
Yeah china is nice but not in the future,POSITIVE,0.9836244583129883
andropahsa3904 China is already in the future bro you can simply say this by seeing the internet quality china has the best internet quality out of all the country so clearly China is in the future,POSITIVE,0.9987859129905701
They are not good from hearts,NEGATIVE,0.9996745586395264
Just wait for Chonqing the cyberpunk 2077 city Its gonna be crazzyy for speed,NEGATIVE,0.9780380725860596
Benronix good for snakes,POSITIVE,0.9955905675888062
ARZEDXTS lol cheap mind wdym,NEGATIVE,0.9978311657905579
andropahsa3904 man look the history since 3000 bc and less than 1 of poverty thats real impresive just think about it thats the real liberty country,POSITIVE,0.996925413608551
jasonstevens2060 No freedoms These people dont look like theyre not free,NEGATIVE,0.9897890686988831
christianjimenezcastillo3792 In the past thousands of years except for the Qing Dynasty China has always been the most powerful country in the world In order to stabilize their rule the rulers of the Qing Dynasty destroyed many excellent traditional thingsdid not allow people to read did not allow them to develop science technology academic research and destroyed them It was a dark and sad era,NEGATIVE,0.9965983033180237
Benronix China is future because internet that is so dumb,NEGATIVE,0.999085545539856
that girl is from Harvard her family is the ruling class of China money is free for her unlimited,NEGATIVE,0.9494405388832092
yoyozent wow dint knew Chinese elite were so generous thats great its better to give something instead of nothing I guess,POSITIVE,0.9945341348648071
In China there is no tipping If someone voluntarily helps you it means they genuinely want to help and do not expect anything in return,NEGATIVE,0.9917474985122681
Chinese people is indeed friendly and Chinese city is cleanI have watched a lot of videos about Chinese cities They are all cleanI misunderstood china before,NEGATIVE,0.9499459862709045
Hyperthyroidism Guy is what we call in English In Chinese pronounced as Ji kng refers to hyperthyroidism and pronounced as g is like saying brother or guy a casual way to address a male People use this nickname for Jason you know because hes super energetic and has big prominent eyes Its an affectionate nickname,POSITIVE,0.9680274128913879
Bro break the Western Propaganda about china under a day,NEGATIVE,0.978513777256012
11736 Big W speed to give them warning to dont vape,NEGATIVE,0.9895154237747192
China is an ancient civilization that has endured uninterrupted for millennia The Chinese people are kindhearted and intelligent yet China has been consistently demonized by US and European media over the long term Through Speeds livestream broadcasts in China this time I witnessed firsthand the cultivated manners of the Chinese people and the impressive development of their cities,POSITIVE,0.9848345518112183
China is sooo clean and developed,POSITIVE,0.9927666187286377
W China From PT,NEGATIVE,0.7046855688095093
All bullshit aside this content was exactly what we needed especially during this time with all this political bullshit this actually made me see China in a different light idk if China has really changed or if theyre trying to change theyre public image but whatever the case it made me happy seeing these fans happy to see Speed and him being a young black man is the extra on topnot gone lie i could never watch speed for to long but im deeply invested in this live he realt made me a fan off this tour right here this kept me purely entertained through my overnight shift at work and Ill be watching the ep 2 tonight as well and so forth,POSITIVE,0.9982661604881287
Thanks to China government for thier police the Internet and everything They care about thier people unlike se other countries,POSITIVE,0.9852705001831055
Brothers a large number of people are not allowed to stop on the streets of China because there was a stampede incident in 2014 Dont chase speed,POSITIVE,0.8228706121444702
21856 He waiting around for Speed to confirm he can have his house for 1 day after winning Ping Pong,NEGATIVE,0.914239764213562
China is a beautiful country welcome to China,POSITIVE,0.9998817443847656
Youtube isnt actually banned in China Youtube just chose not to operate there since they have strict privacy policies VPNs are also not illegal Your camera man shouldnt be so concerned about streaming to youtube its fine,NEGATIVE,0.9852340817451477
Your video completely changed the views of those who dont know China China is really good,POSITIVE,0.9898250699043274
45454 Speed and them three guys went crazy,POSITIVE,0.938391387462616
Damn I am jealous of speed living probably the best life on this earth While he was having a blast in China I was doing homework for hours straight in a room that no one knew my existence Crazy that he is my age,NEGATIVE,0.9940230250358582
The translators were very poor and many friendly greetings were mistranslated,NEGATIVE,0.9995833039283752
welcome to China in future,POSITIVE,0.9998428821563721
Dont be fooled China cant be that good I think it must be Korea,POSITIVE,0.8473425507545471
ericmusk sadly it is in shanghai China I have been there for a few times and it is good as the video,POSITIVE,0.9992108345031738
Clean just from a video,NEGATIVE,0.9693986773490906
mist9965 I have watched a lot of videos about Chinese citiesThey are all clean,NEGATIVE,0.9925232529640198
PandaMacaroni Only fools would believe this,NEGATIVE,0.9913773536682129
uraniumcranium2613 so ez by showing the real China,NEGATIVE,0.9807503819465637
The earliest dates back to the Shang Dynasty around 8000 years ago but it is not the earliest,NEGATIVE,0.9963108897209167
s6w,NEGATIVE,0.5688906908035278
s6w,NEGATIVE,0.5688906908035278
City Life,POSITIVE,0.9977703094482422
north Korea is also clean,POSITIVE,0.9977185726165771
transhao In North Korea people enjoy free housing free education and free medical care and they lead happier lives compared with people in most countries The Korean nation is very clean,POSITIVE,0.9954602122306824
transhao,POSITIVE,0.9722660183906555
transhao Yeah tell him to stream in North Korea,POSITIVE,0.5532274842262268
oyakefire are you trying to mock china or what,NEGATIVE,0.9912227392196655
transhao but it is extremely poor and the people starve and die and are depressed unlike in china,NEGATIVE,0.9977691173553467
I dont mock any country Im simply stating facts Ive met North Koreansextremely beautiful confident and highly accomplished women,POSITIVE,0.9992954730987549
oyakefire are u mistaking south koreans for north koreans lol,NEGATIVE,0.9854655265808105
thanks,POSITIVE,0.9998080134391785
userle9tu3dt2t Bro is bot,NEGATIVE,0.9983398914337158
THX PT BRO LUV YA AND CR7 IS THE GOAT,NEGATIVE,0.9770678281784058
I dont like that Portugal is abbreviated PT,NEGATIVE,0.9681925177574158
NoThankyouh6q The abbreviated form of Portugal can be PT and also Tuga I prefer tuga but I wrote PT to be quicker,NEGATIVE,0.9927557110786438
it should be PU or PG PT doesnt even make sense youre leaving half the name out of the abbreviation,NEGATIVE,0.9997268319129944
is there another P abbreviation nearby,NEGATIVE,0.9976717829704285
I love Portugal tooI love CR7 and Im Sporting CP fansI also love Pedro Goncalves and Trincao,POSITIVE,0.998582124710083
love fromChina,POSITIVE,0.9995505213737488
police knows ppl well allowing them to be fanTraffic congestion is also being controlled,NEGATIVE,0.9169817566871643
They care about thier people unlike se other countries are you serious Judging by your comment you are probably young and dont know much about the Chinese government,NEGATIVE,0.9878007173538208
craftah Have you ever been to China How is your mandarin level,NEGATIVE,0.5212408304214478
craftah,NEGATIVE,0.7727288007736206
craftah Thats bc their population are 1 billion peoples make sense if the government made a hard rules,NEGATIVE,0.9941679239273071
craftah You think you know a lot Look at a few videos on the Internet that smear China and take it for granted,NEGATIVE,0.9375954866409302
craftah Bro never been to Chinabut knows more about China than we chinese,NEGATIVE,0.9853606820106506
MaplinMa do i have to know mandarin and go to china to know about 1989 uyghurs etc have you ever been to some random village in China compare it with some random village in Switzerland or Norway,NEGATIVE,0.9893962740898132
elewhite5873 Cognition is related to reading and experience,POSITIVE,0.9719803333282471
olvund so what dont you know countries have local governments each region and city can have people who care about it,NEGATIVE,0.9719379544258118
craftah Oh bro know everything,POSITIVE,0.6689806580543518
craftah the Chinese never used napalm on children,NEGATIVE,0.9731484651565552
Ok then you tell me the essential reason and whos behind this of 1989 A guy who has never even lived in China once claims to know Chinese gov very well craftah,POSITIVE,0.9833836555480957
depressing country,NEGATIVE,0.9997716546058655
craftah they care enough to build better infrastructure to help with people getting to their work and education for really cheap,POSITIVE,0.8862600326538086
craftah at least they never bombed any country,POSITIVE,0.8500464558601379
craftah Which country are you from Let me talk about my stereotype of you,NEGATIVE,0.9702339768409729
Maybe you dont know China The police in China are very good craftah,POSITIVE,0.640631377696991
what about the Xuzhou chained woman incident,NEGATIVE,0.9816161394119263
yanxxizxy what about,POSITIVE,0.9820672273635864
JuyiBaiy2b i can criticize my country,NEGATIVE,0.9953047037124634
craftah Im sure you take what others have brainwashed you into thinking as fact,NEGATIVE,0.9654908180236816
craftah you dont know anything about China,NEGATIVE,0.9923303723335266
craftah There must be scum but we will feel safe when we meet the police in our hearts,POSITIVE,0.9987694621086121
craftah Bro think 1989 thing could represent everything about China,POSITIVE,0.7560458183288574
craftah You can criticize your country so what Do you country help to build infrastructure like China Do your critics work in there,NEGATIVE,0.9382966756820679
14 craftah,NEGATIVE,0.8586270809173584
Ill tell you a fact that you may not believe after I lost my bike i called the police in China but there was no result afterwards,NEGATIVE,0.9984617233276367
craftah Then what What can be changed by criticism You dont even have the confidence to say which country you are from Its a shame,NEGATIVE,0.9990091323852539
craftah And you know about CN govt by how from who Who put those stories about the CN government in your head Ever wonder how many of those stories about China are true,POSITIVE,0.9960318207740784
craftah bro acting like his own profile pic,NEGATIVE,0.9789280891418457
craftah At least Chinas government is than Americas and Indias government,NEGATIVE,0.9475435614585876
craftah Can you discuss racial discrimination Or PalestineOr RussiaI found out through the news media that in your country supporting such actions can be punishable by deathIs this true right,NEGATIVE,0.9893158674240112
kkone7126 you dont know where i live and what you said is just funny,POSITIVE,0.9398824572563171
kkone7126 yes slovakia I can criticize whatever and whoever i want,NEGATIVE,0.9883771538734436
yxi4176 i know you cant learn english because china hires russians and other nonnative english speakers but try to translate if you want to talk to me,NEGATIVE,0.9933029413223267
Yes in Shanghai,POSITIVE,0.9996761083602905
Yea I heard you can get in trouble for public disturbance,NEGATIVE,0.9874558448791504
Yes safety is the most important thing and the police are very responsible to ensure that people are safe and there are no accidents,POSITIVE,0.9995604157447815
Yeah they shouldve brought him to a local park people can gather there all the time and youd see grandpa and grandma dancing while kids running around even at night,POSITIVE,0.9863504767417908
Ya a lot of young people died in Shanghai that day,NEGATIVE,0.9600095748901367
welcome to china my friend,POSITIVE,0.9998403787612915
61804 Shirts,NEGATIVE,0.9251688718795776
nothing interesting cant compare with Indonesia,NEGATIVE,0.998916745185852
Brodert121 Indonesias full of FOMO people they aint even embarrassed about it,POSITIVE,0.6223981976509094
NUOfficial01 Y U EXIST,NEGATIVE,0.7138082981109619
Congrats on being the first comment dude,POSITIVE,0.992620050907135
VPN is not completely illegal but have legal risks In this case It is against law since showing it to public Social impact is highly concerned by government,NEGATIVE,0.9789592623710632
use VPNs is gray areaIts fine to use it privately by yourself,NEGATIVE,0.9989400506019592
What are you talking about its actually illegal to use vpn in china but only if you do not do something illegal on the foreign website police will not go to arrest you,NEGATIVE,0.9947668313980103
using vpn in china cause less trouble than drinking booze on the street of uk,NEGATIVE,0.9847710728645325
Jamesi1o6z we have lots of Chinese VPNs here most are Chinese companies I used VPN for 9 years and still using it,NEGATIVE,0.9824832677841187
You may know Liziqi who is the most famous Youtuber living in China So Youtube VPN are definitely allowed to be used in China But they just need to follow some rules,NEGATIVE,0.9906917214393616
but its fine now nobody care about you have vpn bro i am Chinese,NEGATIVE,0.9977505803108215
It is not illegal to use a VPN but it is illegal to create a VPN platform without the permission of the relevant authorities,NEGATIVE,0.9985405206680298
VPNYouTube,NEGATIVE,0.9680564403533936
Jamesi1o6z Bro its actually not illegal to use VPN in China But if you make some political statements on YouTube or move sensitive videos from the international network to the domestic network in China then it will have a bad effect And then the Chinese cyber police will find you wherever you are why can we use a VPN but the police dont arrest us thats because there is no law in China that stipulates that using VPN is illegal,NEGATIVE,0.9969245791435242
there are benefits to being unknown,POSITIVE,0.9977015852928162
Not a lot of people could do what he does I def wouldnt be this entertaining and high energy Also being famous doesnt make everybody happy,NEGATIVE,0.9899377822875977
whatispongebubdoin Speed is a multimillionaire at 20 hes set for life man,NEGATIVE,0.9512991309165955
you are old enough to know thatthis world is not fair,NEGATIVE,0.9848712086677551
Still a lot of people woudlnt feel comfortable doing what he does,POSITIVE,0.9774616360664368
art wouldnt exist if it was,NEGATIVE,0.9944855570793152
malone4315 this world should be fair,POSITIVE,0.7025597095489502
Life begins at the end of the comfort zone,POSITIVE,0.9946979284286499
dont say that dont compare yourself to other man Find something that will genuinely make you happy in life,POSITIVE,0.9960653185844421
15227 thankyou Jackson wang for correcting a better word for speed W jackson jackson always in everywhere every country,POSITIVE,0.9986227750778198
Concerning the Chinese peoples friendliness I was in China one year ago with my wife I walked close to a family with 3 generations and was curious about the food they were eating at the park Surprisingly they welcomed me and asked me to join their food party Amazing people Im not a celebrity but they also treated me nicely,POSITIVE,0.9997612833976746
Its clearly more advanced and civilized than us,POSITIVE,0.9979378581047058
Many Westerners think that China is as closed as North Korea but in fact most Chinese are very aware of Western culture,POSITIVE,0.989829957485199
IShowSpeeds trip to China has attracted widespread global attention,POSITIVE,0.9987107515335083
The old man who did a push up for the money was the sweetest moment in this stream 14041,POSITIVE,0.9888467192649841
this shit was so cinematic almost like a movie,NEGATIVE,0.9968070983886719
Glad you are visiting China So many people misunderstand China in the west world,POSITIVE,0.9977154731750488
I think you also need to go to tier 3 cities and rural areas to see the people there then you can show China in a more comprehensive way,POSITIVE,0.9988299012184143
ONE OF THE BEST STREAMS W CHINA,POSITIVE,0.9998363256454468
37 Million on the first China stream,POSITIVE,0.8237921595573425
My homework is crying in the corner while I vibe here,NEGATIVE,0.9956517815589905
China is an inclusive and safe country Welcome everyone to come to China and take a look You will find that this country is not bad,POSITIVE,0.999815046787262
China the only country without zombies W,POSITIVE,0.9888486862182617
6 hours of stream is crazy,NEGATIVE,0.8640295267105103
37 millions on the first China stream,POSITIVE,0.9245978593826294
Speed Sir I saw many of your videos recently and I have to say I am so impressed with how kind you are and am so happy young people really do have positive people to look up to I am so proud of the man you are Sir and this is coming from a semiold lady at almost 56 Im not used to seeing such kindness from young people and I want to thank you for changing that thought of mine Stay blessed and always be who you are,POSITIVE,0.9998108744621277
This was one of the best and longest speed irl stream W china,POSITIVE,0.9995871186256409
60940 chinese driver applying GTA 6 tactics before GTA 6,NEGATIVE,0.9174767136573792
Chinese people are not racially discriminatory We love playful memes and slang but never with offensive intent In everyday Mandarin especially in Beijing the word pronounced ni ge is one of the most common filler phrases similar to saying um or that thing in English For example Wait I need ni ge my phone Wheres ni ge the remote control However due to its phonetic similarity to a certain English slur Chinese netizens sometimes joke about it in lighthearted memes or puns This is purely cultural wordplay and never meant to offend Were just having fun with language quirks Chinese humor often embraces linguistic coincidences but we deeply respect all cultures and communities If nonChinese speakers misunderstand were happy to clarify As a Chinese person I also hope our Chinese fans can avoid overusing memes inappropriately and maintain respect,POSITIVE,0.955204427242279
ur so rude coffeemountain381,NEGATIVE,0.9994093179702759
coffeemountain381 Hope you live in a civilized place A truly civilized placefaceturquoisecoveringeyes,POSITIVE,0.9790522456169128
coffeemountain381 OK bro this is an ordinary family gathering Do you use sewage oil oil for your family party And invite foreigners I think your assumption is very flawed thats it If I have offended you I m sry,NEGATIVE,0.9948057532310486
coffeemountain381,NEGATIVE,0.9124985933303833
Who on earth will use that Youre wasted the food its not even edible If you have food you can afford cooking oil,NEGATIVE,0.9997774958610535
coffeemountain381,NEGATIVE,0.9124985933303833
coffeemountain381 You see all this and you still fallback on your ignorance and what youre told to believe Your state has failed you in many ways,NEGATIVE,0.9909104704856873
coffeemountain381 bad people will say bad words to everyone,NEGATIVE,0.9995483756065369
we Chinese also have many problems to be solvedThe fact behind the advanced infrastruction is our unemployment and the government take debts to build thisjust like what Roosevelt did in 1930s in usa,NEGATIVE,0.9893338084220886
HMSCheshire thats called investment If you build infrastructure it creates connectivity to have long term growth Its not about profit like in Western countries,NEGATIVE,0.9464328289031982
Yeah its not like part of the population is in an internment camp or anything,NEGATIVE,0.9779233336448669
thewanderer8438 Its not just foreign countries that have heroes If there really were places where people are persecuted local heroes and soldiers would have gone to rescue them long ago So this is clearly a lie,NEGATIVE,0.9986559152603149
Still a developing country and has a lot of things need to learn from the us its a pity your gov treat us as threat instead of partner,NEGATIVE,0.9928147792816162
Im chinese and its not really true because in the rural parts it is quite underdeveloped and with the crazy infrastructure comes the slums or old not yet demolished neighborhoods,NEGATIVE,0.9995356798171997
RipProYT,NEGATIVE,0.9796069860458374
China is just a developing country,POSITIVE,0.9604443311691284
RipProYT fake Chinese,NEGATIVE,0.9991162419319153
something is seriously wrong with you,NEGATIVE,0.9988147020339966
you need help man go to the hospital,NEGATIVE,0.9924417734146118
go to therapy lil bro,POSITIVE,0.9546847939491272
I taught English on the internet to kids in China and many of my students were well aware of US politics TV movies music fashion etceven some of my students who were from Xinjiang in far western China The Chinese are amazing people,POSITIVE,0.9980751276016235
they are just closed on social media,NEGATIVE,0.9956229329109192
There are also a lot of knowledge sharers on our local video sites like Bilibili which is similar to Youtube and we are also very interested in the culture and history of the West and around the world,POSITIVE,0.9959869980812073
surefrom rural China,POSITIVE,0.9390815496444702
This is not a good thing China has a longer history and a more advanced civilization The world should embrace the baptism of Chinese culture rather than China learning from Western culture As far as I know many elements of Han culture have already been discarded by the Chinese people due to an inferiority complex,NEGATIVE,0.9980636239051819
Many people think that the wall is built to block our view to the outside but in fact its to prevent the outside from seeing inside while we peer out from the gaps between the bricks,NEGATIVE,0.9949514865875244
Long live the great unity of the people of the world,POSITIVE,0.999803364276886
Nobody thinks that,NEGATIVE,0.8013986349105835
they misunderstanded speeds meanningat once speed want to simply give 100 and the old refusedchinese prefer do something to gain money,NEGATIVE,0.9920535087585449
Thank For subscribe,POSITIVE,0.9995108842849731
In fact it is the problem of translation This translation is not very professional,NEGATIVE,0.9997420907020569
LiuKenv9c nah bro one of his people said to the gramps to do a push up,NEGATIVE,0.9968507885932922
The moment when speed hit his head in the bus,NEGATIVE,0.9991186261177063
